"Step","playful-dust-3 - returns/mean","playful-dust-3 - returns/mean__MIN","playful-dust-3 - returns/mean__MAX","playful-dust-3 - returns/std","playful-dust-3 - returns/std__MIN","playful-dust-3 - returns/std__MAX"
"493","-0.1449301689863205","-0.1449301689863205","-0.1449301689863205","0.5517489910125732","0.5517489910125732","0.5517489910125732"
"494","-0.1449301689863205","-0.1449301689863205","-0.1449301689863205","0.5517489910125732","0.5517489910125732","0.5517489910125732"
"495","-0.1449301689863205","-0.1449301689863205","-0.1449301689863205","0.5517489910125732","0.5517489910125732","0.5517489910125732"
"496","-0.1449301689863205","-0.1449301689863205","-0.1449301689863205","0.5517489910125732","0.5517489910125732","0.5517489910125732"
"497","-0.22367560863494873","-0.22367560863494873","-0.22367560863494873","0.6417567133903503","0.6417567133903503","0.6417567133903503"
"498","-0.22367560863494873","-0.22367560863494873","-0.22367560863494873","0.6417567133903503","0.6417567133903503","0.6417567133903503"
"499","-0.22367560863494873","-0.22367560863494873","-0.22367560863494873","0.6417567133903503","0.6417567133903503","0.6417567133903503"
"500","-0.22367560863494873","-0.22367560863494873","-0.22367560863494873","0.6417567133903503","0.6417567133903503","0.6417567133903503"
"501","-0.22367560863494873","-0.22367560863494873","-0.22367560863494873","0.6417567133903503","0.6417567133903503","0.6417567133903503"
"502","-0.22367560863494873","-0.22367560863494873","-0.22367560863494873","0.6417567133903503","0.6417567133903503","0.6417567133903503"
"503","-0.22367560863494873","-0.22367560863494873","-0.22367560863494873","0.6417567133903503","0.6417567133903503","0.6417567133903503"
"504","-0.22367560863494873","-0.22367560863494873","-0.22367560863494873","0.6417567133903503","0.6417567133903503","0.6417567133903503"
"505","-0.05442380532622337","-0.05442380532622337","-0.05442380532622337","0.5265356302261353","0.5265356302261353","0.5265356302261353"
"506","-0.05442380532622337","-0.05442380532622337","-0.05442380532622337","0.5265356302261353","0.5265356302261353","0.5265356302261353"
"507","-0.05442380532622337","-0.05442380532622337","-0.05442380532622337","0.5265356302261353","0.5265356302261353","0.5265356302261353"
"508","-0.05442380532622337","-0.05442380532622337","-0.05442380532622337","0.5265356302261353","0.5265356302261353","0.5265356302261353"
"509","-0.05442380532622337","-0.05442380532622337","-0.05442380532622337","0.5265356302261353","0.5265356302261353","0.5265356302261353"
"510","-0.05442380532622337","-0.05442380532622337","-0.05442380532622337","0.5265356302261353","0.5265356302261353","0.5265356302261353"
"511","-0.05442380532622337","-0.05442380532622337","-0.05442380532622337","0.5265356302261353","0.5265356302261353","0.5265356302261353"
"512","-0.05442380532622337","-0.05442380532622337","-0.05442380532622337","0.5265356302261353","0.5265356302261353","0.5265356302261353"
"513","-0.2018604874610901","-0.2018604874610901","-0.2018604874610901","0.44217121601104736","0.44217121601104736","0.44217121601104736"
"514","-0.2018604874610901","-0.2018604874610901","-0.2018604874610901","0.44217121601104736","0.44217121601104736","0.44217121601104736"
"515","-0.2018604874610901","-0.2018604874610901","-0.2018604874610901","0.44217121601104736","0.44217121601104736","0.44217121601104736"
"516","-0.2018604874610901","-0.2018604874610901","-0.2018604874610901","0.44217121601104736","0.44217121601104736","0.44217121601104736"
"517","-0.2018604874610901","-0.2018604874610901","-0.2018604874610901","0.44217121601104736","0.44217121601104736","0.44217121601104736"
"518","-0.2018604874610901","-0.2018604874610901","-0.2018604874610901","0.44217121601104736","0.44217121601104736","0.44217121601104736"
"519","-0.2018604874610901","-0.2018604874610901","-0.2018604874610901","0.44217121601104736","0.44217121601104736","0.44217121601104736"
"520","-0.2018604874610901","-0.2018604874610901","-0.2018604874610901","0.44217121601104736","0.44217121601104736","0.44217121601104736"
"521","-0.15369755029678345","-0.15369755029678345","-0.15369755029678345","0.5697782635688782","0.5697782635688782","0.5697782635688782"
"522","-0.15369755029678345","-0.15369755029678345","-0.15369755029678345","0.5697782635688782","0.5697782635688782","0.5697782635688782"
"523","-0.15369755029678345","-0.15369755029678345","-0.15369755029678345","0.5697782635688782","0.5697782635688782","0.5697782635688782"
"524","-0.15369755029678345","-0.15369755029678345","-0.15369755029678345","0.5697782635688782","0.5697782635688782","0.5697782635688782"
"525","-0.15369755029678345","-0.15369755029678345","-0.15369755029678345","0.5697782635688782","0.5697782635688782","0.5697782635688782"
"526","-0.15369755029678345","-0.15369755029678345","-0.15369755029678345","0.5697782635688782","0.5697782635688782","0.5697782635688782"
"527","-0.15369755029678345","-0.15369755029678345","-0.15369755029678345","0.5697782635688782","0.5697782635688782","0.5697782635688782"
"528","-0.15369755029678345","-0.15369755029678345","-0.15369755029678345","0.5697782635688782","0.5697782635688782","0.5697782635688782"
"529","-0.21064892411231995","-0.21064892411231995","-0.21064892411231995","0.6151176691055298","0.6151176691055298","0.6151176691055298"
"530","-0.21064892411231995","-0.21064892411231995","-0.21064892411231995","0.6151176691055298","0.6151176691055298","0.6151176691055298"
"531","-0.21064892411231995","-0.21064892411231995","-0.21064892411231995","0.6151176691055298","0.6151176691055298","0.6151176691055298"
"532","-0.21064892411231995","-0.21064892411231995","-0.21064892411231995","0.6151176691055298","0.6151176691055298","0.6151176691055298"
"533","-0.21064892411231995","-0.21064892411231995","-0.21064892411231995","0.6151176691055298","0.6151176691055298","0.6151176691055298"
"534","-0.21064892411231995","-0.21064892411231995","-0.21064892411231995","0.6151176691055298","0.6151176691055298","0.6151176691055298"
"535","-0.21064892411231995","-0.21064892411231995","-0.21064892411231995","0.6151176691055298","0.6151176691055298","0.6151176691055298"
"536","-0.21064892411231995","-0.21064892411231995","-0.21064892411231995","0.6151176691055298","0.6151176691055298","0.6151176691055298"
"537","-0.05788746848702431","-0.05788746848702431","-0.05788746848702431","0.5663588047027588","0.5663588047027588","0.5663588047027588"
"538","-0.05788746848702431","-0.05788746848702431","-0.05788746848702431","0.5663588047027588","0.5663588047027588","0.5663588047027588"
"539","-0.05788746848702431","-0.05788746848702431","-0.05788746848702431","0.5663588047027588","0.5663588047027588","0.5663588047027588"
"540","-0.05788746848702431","-0.05788746848702431","-0.05788746848702431","0.5663588047027588","0.5663588047027588","0.5663588047027588"
"541","-0.05788746848702431","-0.05788746848702431","-0.05788746848702431","0.5663588047027588","0.5663588047027588","0.5663588047027588"
"542","-0.05788746848702431","-0.05788746848702431","-0.05788746848702431","0.5663588047027588","0.5663588047027588","0.5663588047027588"
"543","-0.05788746848702431","-0.05788746848702431","-0.05788746848702431","0.5663588047027588","0.5663588047027588","0.5663588047027588"
"544","-0.05788746848702431","-0.05788746848702431","-0.05788746848702431","0.5663588047027588","0.5663588047027588","0.5663588047027588"
"545","-0.12196436524391174","-0.12196436524391174","-0.12196436524391174","0.6229131817817688","0.6229131817817688","0.6229131817817688"
"546","-0.12196436524391174","-0.12196436524391174","-0.12196436524391174","0.6229131817817688","0.6229131817817688","0.6229131817817688"
"547","-0.12196436524391174","-0.12196436524391174","-0.12196436524391174","0.6229131817817688","0.6229131817817688","0.6229131817817688"
"548","-0.12196436524391174","-0.12196436524391174","-0.12196436524391174","0.6229131817817688","0.6229131817817688","0.6229131817817688"
"549","-0.12196436524391174","-0.12196436524391174","-0.12196436524391174","0.6229131817817688","0.6229131817817688","0.6229131817817688"
"550","-0.12196436524391174","-0.12196436524391174","-0.12196436524391174","0.6229131817817688","0.6229131817817688","0.6229131817817688"
"551","-0.12196436524391174","-0.12196436524391174","-0.12196436524391174","0.6229131817817688","0.6229131817817688","0.6229131817817688"
"552","-0.12196436524391174","-0.12196436524391174","-0.12196436524391174","0.6229131817817688","0.6229131817817688","0.6229131817817688"
"553","0.14438803493976593","0.14438803493976593","0.14438803493976593","0.4618987441062927","0.4618987441062927","0.4618987441062927"
"554","0.14438803493976593","0.14438803493976593","0.14438803493976593","0.4618987441062927","0.4618987441062927","0.4618987441062927"
"555","0.14438803493976593","0.14438803493976593","0.14438803493976593","0.4618987441062927","0.4618987441062927","0.4618987441062927"
"556","0.14438803493976593","0.14438803493976593","0.14438803493976593","0.4618987441062927","0.4618987441062927","0.4618987441062927"
"557","0.14438803493976593","0.14438803493976593","0.14438803493976593","0.4618987441062927","0.4618987441062927","0.4618987441062927"
"558","0.14438803493976593","0.14438803493976593","0.14438803493976593","0.4618987441062927","0.4618987441062927","0.4618987441062927"
"559","0.14438803493976593","0.14438803493976593","0.14438803493976593","0.4618987441062927","0.4618987441062927","0.4618987441062927"
"560","0.14438803493976593","0.14438803493976593","0.14438803493976593","0.4618987441062927","0.4618987441062927","0.4618987441062927"
"561","-0.23829299211502075","-0.23829299211502075","-0.23829299211502075","0.6362432837486267","0.6362432837486267","0.6362432837486267"
"562","-0.23829299211502075","-0.23829299211502075","-0.23829299211502075","0.6362432837486267","0.6362432837486267","0.6362432837486267"
"563","-0.23829299211502075","-0.23829299211502075","-0.23829299211502075","0.6362432837486267","0.6362432837486267","0.6362432837486267"
"564","-0.23829299211502075","-0.23829299211502075","-0.23829299211502075","0.6362432837486267","0.6362432837486267","0.6362432837486267"
"565","-0.23829299211502075","-0.23829299211502075","-0.23829299211502075","0.6362432837486267","0.6362432837486267","0.6362432837486267"
"566","-0.23829299211502075","-0.23829299211502075","-0.23829299211502075","0.6362432837486267","0.6362432837486267","0.6362432837486267"
"567","-0.23829299211502075","-0.23829299211502075","-0.23829299211502075","0.6362432837486267","0.6362432837486267","0.6362432837486267"
"568","-0.23829299211502075","-0.23829299211502075","-0.23829299211502075","0.6362432837486267","0.6362432837486267","0.6362432837486267"
"569","-0.05742615833878517","-0.05742615833878517","-0.05742615833878517","0.4252704083919525","0.4252704083919525","0.4252704083919525"
"570","-0.05742615833878517","-0.05742615833878517","-0.05742615833878517","0.4252704083919525","0.4252704083919525","0.4252704083919525"
"571","-0.05742615833878517","-0.05742615833878517","-0.05742615833878517","0.4252704083919525","0.4252704083919525","0.4252704083919525"
"572","-0.05742615833878517","-0.05742615833878517","-0.05742615833878517","0.4252704083919525","0.4252704083919525","0.4252704083919525"
"573","-0.05742615833878517","-0.05742615833878517","-0.05742615833878517","0.4252704083919525","0.4252704083919525","0.4252704083919525"
"574","-0.05742615833878517","-0.05742615833878517","-0.05742615833878517","0.4252704083919525","0.4252704083919525","0.4252704083919525"
"575","-0.05742615833878517","-0.05742615833878517","-0.05742615833878517","0.4252704083919525","0.4252704083919525","0.4252704083919525"
"576","-0.05742615833878517","-0.05742615833878517","-0.05742615833878517","0.4252704083919525","0.4252704083919525","0.4252704083919525"
"577","-0.05344289541244507","-0.05344289541244507","-0.05344289541244507","0.5515539646148682","0.5515539646148682","0.5515539646148682"
"578","-0.05344289541244507","-0.05344289541244507","-0.05344289541244507","0.5515539646148682","0.5515539646148682","0.5515539646148682"
"579","-0.05344289541244507","-0.05344289541244507","-0.05344289541244507","0.5515539646148682","0.5515539646148682","0.5515539646148682"
"580","-0.05344289541244507","-0.05344289541244507","-0.05344289541244507","0.5515539646148682","0.5515539646148682","0.5515539646148682"
"581","-0.05344289541244507","-0.05344289541244507","-0.05344289541244507","0.5515539646148682","0.5515539646148682","0.5515539646148682"
"582","-0.05344289541244507","-0.05344289541244507","-0.05344289541244507","0.5515539646148682","0.5515539646148682","0.5515539646148682"
"583","-0.05344289541244507","-0.05344289541244507","-0.05344289541244507","0.5515539646148682","0.5515539646148682","0.5515539646148682"
"584","-0.05344289541244507","-0.05344289541244507","-0.05344289541244507","0.5515539646148682","0.5515539646148682","0.5515539646148682"
"585","0.16521884500980377","0.16521884500980377","0.16521884500980377","0.556013286113739","0.556013286113739","0.556013286113739"
"586","0.16521884500980377","0.16521884500980377","0.16521884500980377","0.556013286113739","0.556013286113739","0.556013286113739"
"587","0.16521884500980377","0.16521884500980377","0.16521884500980377","0.556013286113739","0.556013286113739","0.556013286113739"
"588","0.16521884500980377","0.16521884500980377","0.16521884500980377","0.556013286113739","0.556013286113739","0.556013286113739"
"589","0.16521884500980377","0.16521884500980377","0.16521884500980377","0.556013286113739","0.556013286113739","0.556013286113739"
"590","0.16521884500980377","0.16521884500980377","0.16521884500980377","0.556013286113739","0.556013286113739","0.556013286113739"
"591","0.16521884500980377","0.16521884500980377","0.16521884500980377","0.556013286113739","0.556013286113739","0.556013286113739"
"592","0.16521884500980377","0.16521884500980377","0.16521884500980377","0.556013286113739","0.556013286113739","0.556013286113739"
"593","0.017675604671239853","0.017675604671239853","0.017675604671239853","0.4924980700016022","0.4924980700016022","0.4924980700016022"
"594","0.017675604671239853","0.017675604671239853","0.017675604671239853","0.4924980700016022","0.4924980700016022","0.4924980700016022"
"595","0.017675604671239853","0.017675604671239853","0.017675604671239853","0.4924980700016022","0.4924980700016022","0.4924980700016022"
"596","0.017675604671239853","0.017675604671239853","0.017675604671239853","0.4924980700016022","0.4924980700016022","0.4924980700016022"
"597","0.017675604671239853","0.017675604671239853","0.017675604671239853","0.4924980700016022","0.4924980700016022","0.4924980700016022"
"598","0.017675604671239853","0.017675604671239853","0.017675604671239853","0.4924980700016022","0.4924980700016022","0.4924980700016022"
"599","0.017675604671239853","0.017675604671239853","0.017675604671239853","0.4924980700016022","0.4924980700016022","0.4924980700016022"
"600","0.017675604671239853","0.017675604671239853","0.017675604671239853","0.4924980700016022","0.4924980700016022","0.4924980700016022"
