"Step","young-flower-175 - returns/max","young-flower-175 - returns/max__MIN","young-flower-175 - returns/max__MAX","young-flower-175 - returns/mean","young-flower-175 - returns/mean__MIN","young-flower-175 - returns/mean__MAX","young-flower-175 - returns/min","young-flower-175 - returns/min__MIN","young-flower-175 - returns/min__MAX","young-flower-175 - returns/std","young-flower-175 - returns/std__MIN","young-flower-175 - returns/std__MAX"
"10462","2.251760482788086","2.251760482788086","2.251760482788086","0.6700377464294434","0.6700377464294434","0.6700377464294434","0.005951106548309326","0.005951106548309326","0.005951106548309326","0.4787973165512085","0.4787973165512085","0.4787973165512085"
"10463","2.251760482788086","2.251760482788086","2.251760482788086","0.6700377464294434","0.6700377464294434","0.6700377464294434","","","","0.4787973165512085","0.4787973165512085","0.4787973165512085"
"10464","","","","0.6700377464294434","0.6700377464294434","0.6700377464294434","0.005951106548309326","0.005951106548309326","0.005951106548309326","0.4787973165512085","0.4787973165512085","0.4787973165512085"
"10465","2.251760482788086","2.251760482788086","2.251760482788086","0.6700377464294434","0.6700377464294434","0.6700377464294434","0.005951106548309326","0.005951106548309326","0.005951106548309326","0.4787973165512085","0.4787973165512085","0.4787973165512085"
"10466","","","","0.8264074325561523","0.8264074325561523","0.8264074325561523","-0.002762623131275177","-0.002762623131275177","-0.002762623131275177","0.5610093474388123","0.5610093474388123","0.5610093474388123"
"10467","2.200939655303955","2.200939655303955","2.200939655303955","0.8264074325561523","0.8264074325561523","0.8264074325561523","-0.002762623131275177","-0.002762623131275177","-0.002762623131275177","","",""
"10468","2.200939655303955","2.200939655303955","2.200939655303955","0.8264074325561523","0.8264074325561523","0.8264074325561523","-0.002762623131275177","-0.002762623131275177","-0.002762623131275177","0.5610093474388123","0.5610093474388123","0.5610093474388123"
"10469","2.200939655303955","2.200939655303955","2.200939655303955","0.8264074325561523","0.8264074325561523","0.8264074325561523","-0.002762623131275177","-0.002762623131275177","-0.002762623131275177","","",""
"10470","2.200939655303955","2.200939655303955","2.200939655303955","0.8264074325561523","0.8264074325561523","0.8264074325561523","-0.002762623131275177","-0.002762623131275177","-0.002762623131275177","","",""
"10471","2.2473158836364746","2.2473158836364746","2.2473158836364746","0.5447748303413391","0.5447748303413391","0.5447748303413391","-0.03204292058944702","-0.03204292058944702","-0.03204292058944702","","",""
"10472","2.2473158836364746","2.2473158836364746","2.2473158836364746","0.5447748303413391","0.5447748303413391","0.5447748303413391","-0.03204292058944702","-0.03204292058944702","-0.03204292058944702","0.35822972655296326","0.35822972655296326","0.35822972655296326"
"10473","2.2473158836364746","2.2473158836364746","2.2473158836364746","0.5447748303413391","0.5447748303413391","0.5447748303413391","-0.03204292058944702","-0.03204292058944702","-0.03204292058944702","","",""
"10474","2.2473158836364746","2.2473158836364746","2.2473158836364746","0.5447748303413391","0.5447748303413391","0.5447748303413391","","","","0.35822972655296326","0.35822972655296326","0.35822972655296326"
"10475","2.2473158836364746","2.2473158836364746","2.2473158836364746","0.5447748303413391","0.5447748303413391","0.5447748303413391","-0.03204292058944702","-0.03204292058944702","-0.03204292058944702","0.35822972655296326","0.35822972655296326","0.35822972655296326"
"10476","2.4352993965148926","2.4352993965148926","2.4352993965148926","0.9862985014915466","0.9862985014915466","0.9862985014915466","-0.025069832801818848","-0.025069832801818848","-0.025069832801818848","0.493842214345932","0.493842214345932","0.493842214345932"
"10477","2.4352993965148926","2.4352993965148926","2.4352993965148926","","","","-0.025069832801818848","-0.025069832801818848","-0.025069832801818848","0.493842214345932","0.493842214345932","0.493842214345932"
"10478","","","","0.9862985014915466","0.9862985014915466","0.9862985014915466","-0.025069832801818848","-0.025069832801818848","-0.025069832801818848","0.493842214345932","0.493842214345932","0.493842214345932"
"10479","2.4352993965148926","2.4352993965148926","2.4352993965148926","","","","-0.025069832801818848","-0.025069832801818848","-0.025069832801818848","0.493842214345932","0.493842214345932","0.493842214345932"
"10480","2.4352993965148926","2.4352993965148926","2.4352993965148926","0.9862985014915466","0.9862985014915466","0.9862985014915466","-0.025069832801818848","-0.025069832801818848","-0.025069832801818848","0.493842214345932","0.493842214345932","0.493842214345932"
"10481","2.363670825958252","2.363670825958252","2.363670825958252","0.8225958943367004","0.8225958943367004","0.8225958943367004","","","","0.5665128827095032","0.5665128827095032","0.5665128827095032"
"10482","2.363670825958252","2.363670825958252","2.363670825958252","","","","0.008338302373886108","0.008338302373886108","0.008338302373886108","0.5665128827095032","0.5665128827095032","0.5665128827095032"
"10483","2.363670825958252","2.363670825958252","2.363670825958252","0.8225958943367004","0.8225958943367004","0.8225958943367004","0.008338302373886108","0.008338302373886108","0.008338302373886108","0.5665128827095032","0.5665128827095032","0.5665128827095032"
"10484","2.363670825958252","2.363670825958252","2.363670825958252","","","","0.008338302373886108","0.008338302373886108","0.008338302373886108","0.5665128827095032","0.5665128827095032","0.5665128827095032"
"10485","2.363670825958252","2.363670825958252","2.363670825958252","0.8225958943367004","0.8225958943367004","0.8225958943367004","","","","0.5665128827095032","0.5665128827095032","0.5665128827095032"
"10486","1.1731798648834229","1.1731798648834229","1.1731798648834229","","","","","","","0.3049786686897278","0.3049786686897278","0.3049786686897278"
"10487","1.1731798648834229","1.1731798648834229","1.1731798648834229","0.5457096099853516","0.5457096099853516","0.5457096099853516","-0.00005310773849487305","-0.00005310773849487305","-0.00005310773849487305","0.3049786686897278","0.3049786686897278","0.3049786686897278"
"10488","1.1731798648834229","1.1731798648834229","1.1731798648834229","0.5457096099853516","0.5457096099853516","0.5457096099853516","-0.00005310773849487305","-0.00005310773849487305","-0.00005310773849487305","0.3049786686897278","0.3049786686897278","0.3049786686897278"
"10489","","","","0.5457096099853516","0.5457096099853516","0.5457096099853516","-0.00005310773849487305","-0.00005310773849487305","-0.00005310773849487305","","",""
"10490","1.1731798648834229","1.1731798648834229","1.1731798648834229","0.5457096099853516","0.5457096099853516","0.5457096099853516","-0.00005310773849487305","-0.00005310773849487305","-0.00005310773849487305","","",""
"10491","2.3344249725341797","2.3344249725341797","2.3344249725341797","0.5669639110565186","0.5669639110565186","0.5669639110565186","-0.10571914911270142","-0.10571914911270142","-0.10571914911270142","0.460126131772995","0.460126131772995","0.460126131772995"
"10492","2.3344249725341797","2.3344249725341797","2.3344249725341797","0.5669639110565186","0.5669639110565186","0.5669639110565186","-0.10571914911270142","-0.10571914911270142","-0.10571914911270142","","",""
"10493","2.3344249725341797","2.3344249725341797","2.3344249725341797","","","","-0.10571914911270142","-0.10571914911270142","-0.10571914911270142","0.460126131772995","0.460126131772995","0.460126131772995"
"10494","2.3344249725341797","2.3344249725341797","2.3344249725341797","","","","-0.10571914911270142","-0.10571914911270142","-0.10571914911270142","0.460126131772995","0.460126131772995","0.460126131772995"
"10495","2.3344249725341797","2.3344249725341797","2.3344249725341797","0.5669639110565186","0.5669639110565186","0.5669639110565186","-0.10571914911270142","-0.10571914911270142","-0.10571914911270142","0.460126131772995","0.460126131772995","0.460126131772995"
"10496","2.473142385482788","2.473142385482788","2.473142385482788","0.6272581815719604","0.6272581815719604","0.6272581815719604","-0.03347712755203247","-0.03347712755203247","-0.03347712755203247","0.5533981323242188","0.5533981323242188","0.5533981323242188"
"10497","2.473142385482788","2.473142385482788","2.473142385482788","","","","-0.03347712755203247","-0.03347712755203247","-0.03347712755203247","0.5533981323242188","0.5533981323242188","0.5533981323242188"
"10498","2.473142385482788","2.473142385482788","2.473142385482788","","","","-0.03347712755203247","-0.03347712755203247","-0.03347712755203247","0.5533981323242188","0.5533981323242188","0.5533981323242188"
"10499","2.473142385482788","2.473142385482788","2.473142385482788","0.6272581815719604","0.6272581815719604","0.6272581815719604","-0.03347712755203247","-0.03347712755203247","-0.03347712755203247","0.5533981323242188","0.5533981323242188","0.5533981323242188"
"10500","2.473142385482788","2.473142385482788","2.473142385482788","0.6272581815719604","0.6272581815719604","0.6272581815719604","-0.03347712755203247","-0.03347712755203247","-0.03347712755203247","0.5533981323242188","0.5533981323242188","0.5533981323242188"
"10501","2.2815890312194824","2.2815890312194824","2.2815890312194824","0.5235865116119385","0.5235865116119385","0.5235865116119385","-0.0125826895236969","-0.0125826895236969","-0.0125826895236969","0.3893132209777832","0.3893132209777832","0.3893132209777832"
"10502","2.2815890312194824","2.2815890312194824","2.2815890312194824","0.5235865116119385","0.5235865116119385","0.5235865116119385","-0.0125826895236969","-0.0125826895236969","-0.0125826895236969","0.3893132209777832","0.3893132209777832","0.3893132209777832"
"10503","","","","0.5235865116119385","0.5235865116119385","0.5235865116119385","-0.0125826895236969","-0.0125826895236969","-0.0125826895236969","0.3893132209777832","0.3893132209777832","0.3893132209777832"
"10504","2.2815890312194824","2.2815890312194824","2.2815890312194824","0.5235865116119385","0.5235865116119385","0.5235865116119385","-0.0125826895236969","-0.0125826895236969","-0.0125826895236969","0.3893132209777832","0.3893132209777832","0.3893132209777832"
"10505","2.2815890312194824","2.2815890312194824","2.2815890312194824","","","","-0.0125826895236969","-0.0125826895236969","-0.0125826895236969","0.3893132209777832","0.3893132209777832","0.3893132209777832"
"10506","2.259477376937866","2.259477376937866","2.259477376937866","","","","-0.007886946201324463","-0.007886946201324463","-0.007886946201324463","0.4199603199958801","0.4199603199958801","0.4199603199958801"
"10507","2.259477376937866","2.259477376937866","2.259477376937866","0.4606391489505768","0.4606391489505768","0.4606391489505768","-0.007886946201324463","-0.007886946201324463","-0.007886946201324463","0.4199603199958801","0.4199603199958801","0.4199603199958801"
"10508","2.259477376937866","2.259477376937866","2.259477376937866","0.4606391489505768","0.4606391489505768","0.4606391489505768","-0.007886946201324463","-0.007886946201324463","-0.007886946201324463","","",""
"10509","2.259477376937866","2.259477376937866","2.259477376937866","0.4606391489505768","0.4606391489505768","0.4606391489505768","-0.007886946201324463","-0.007886946201324463","-0.007886946201324463","0.4199603199958801","0.4199603199958801","0.4199603199958801"
"10510","2.259477376937866","2.259477376937866","2.259477376937866","0.4606391489505768","0.4606391489505768","0.4606391489505768","-0.007886946201324463","-0.007886946201324463","-0.007886946201324463","","",""
"10511","2.22017240524292","2.22017240524292","2.22017240524292","0.9150804877281189","0.9150804877281189","0.9150804877281189","-0.0604097843170166","-0.0604097843170166","-0.0604097843170166","0.5386161208152771","0.5386161208152771","0.5386161208152771"
"10512","2.22017240524292","2.22017240524292","2.22017240524292","","","","-0.0604097843170166","-0.0604097843170166","-0.0604097843170166","0.5386161208152771","0.5386161208152771","0.5386161208152771"
"10513","2.22017240524292","2.22017240524292","2.22017240524292","0.9150804877281189","0.9150804877281189","0.9150804877281189","-0.0604097843170166","-0.0604097843170166","-0.0604097843170166","0.5386161208152771","0.5386161208152771","0.5386161208152771"
"10514","2.22017240524292","2.22017240524292","2.22017240524292","0.9150804877281189","0.9150804877281189","0.9150804877281189","-0.0604097843170166","-0.0604097843170166","-0.0604097843170166","0.5386161208152771","0.5386161208152771","0.5386161208152771"
"10515","2.22017240524292","2.22017240524292","2.22017240524292","0.9150804877281189","0.9150804877281189","0.9150804877281189","-0.0604097843170166","-0.0604097843170166","-0.0604097843170166","0.5386161208152771","0.5386161208152771","0.5386161208152771"
"10516","2.4327776432037354","2.4327776432037354","2.4327776432037354","0.8317949771881104","0.8317949771881104","0.8317949771881104","","","","","",""
"10517","","","","","","","0.0239393413066864","0.0239393413066864","0.0239393413066864","0.6514750123023987","0.6514750123023987","0.6514750123023987"
"10518","2.4327776432037354","2.4327776432037354","2.4327776432037354","0.8317949771881104","0.8317949771881104","0.8317949771881104","0.0239393413066864","0.0239393413066864","0.0239393413066864","0.6514750123023987","0.6514750123023987","0.6514750123023987"
"10519","2.4327776432037354","2.4327776432037354","2.4327776432037354","0.8317949771881104","0.8317949771881104","0.8317949771881104","0.0239393413066864","0.0239393413066864","0.0239393413066864","0.6514750123023987","0.6514750123023987","0.6514750123023987"
"10520","2.4327776432037354","2.4327776432037354","2.4327776432037354","0.8317949771881104","0.8317949771881104","0.8317949771881104","0.0239393413066864","0.0239393413066864","0.0239393413066864","0.6514750123023987","0.6514750123023987","0.6514750123023987"
"10521","1.1246986389160156","1.1246986389160156","1.1246986389160156","","","","-0.3648079037666321","-0.3648079037666321","-0.3648079037666321","0.32751062512397766","0.32751062512397766","0.32751062512397766"
"10522","1.1246986389160156","1.1246986389160156","1.1246986389160156","0.6913812160491943","0.6913812160491943","0.6913812160491943","-0.3648079037666321","-0.3648079037666321","-0.3648079037666321","0.32751062512397766","0.32751062512397766","0.32751062512397766"
"10523","1.1246986389160156","1.1246986389160156","1.1246986389160156","0.6913812160491943","0.6913812160491943","0.6913812160491943","-0.3648079037666321","-0.3648079037666321","-0.3648079037666321","","",""
"10524","1.1246986389160156","1.1246986389160156","1.1246986389160156","0.6913812160491943","0.6913812160491943","0.6913812160491943","-0.3648079037666321","-0.3648079037666321","-0.3648079037666321","0.32751062512397766","0.32751062512397766","0.32751062512397766"
"10525","1.1246986389160156","1.1246986389160156","1.1246986389160156","0.6913812160491943","0.6913812160491943","0.6913812160491943","-0.3648079037666321","-0.3648079037666321","-0.3648079037666321","0.32751062512397766","0.32751062512397766","0.32751062512397766"
"10526","2.3295443058013916","2.3295443058013916","2.3295443058013916","0.8282040357589722","0.8282040357589722","0.8282040357589722","-0.015560030937194824","-0.015560030937194824","-0.015560030937194824","","",""
"10527","2.3295443058013916","2.3295443058013916","2.3295443058013916","0.8282040357589722","0.8282040357589722","0.8282040357589722","","","","0.44918790459632874","0.44918790459632874","0.44918790459632874"
"10528","2.3295443058013916","2.3295443058013916","2.3295443058013916","0.8282040357589722","0.8282040357589722","0.8282040357589722","-0.015560030937194824","-0.015560030937194824","-0.015560030937194824","0.44918790459632874","0.44918790459632874","0.44918790459632874"
"10529","2.3295443058013916","2.3295443058013916","2.3295443058013916","0.8282040357589722","0.8282040357589722","0.8282040357589722","-0.015560030937194824","-0.015560030937194824","-0.015560030937194824","","",""
"10530","2.3295443058013916","2.3295443058013916","2.3295443058013916","","","","-0.015560030937194824","-0.015560030937194824","-0.015560030937194824","0.44918790459632874","0.44918790459632874","0.44918790459632874"
"10531","2.4456920623779297","2.4456920623779297","2.4456920623779297","0.7239322662353516","0.7239322662353516","0.7239322662353516","0.012129664421081543","0.012129664421081543","0.012129664421081543","0.5752628445625305","0.5752628445625305","0.5752628445625305"
"10532","2.4456920623779297","2.4456920623779297","2.4456920623779297","0.7239322662353516","0.7239322662353516","0.7239322662353516","0.012129664421081543","0.012129664421081543","0.012129664421081543","0.5752628445625305","0.5752628445625305","0.5752628445625305"
"10533","2.4456920623779297","2.4456920623779297","2.4456920623779297","","","","","","","","",""
"10534","2.4456920623779297","2.4456920623779297","2.4456920623779297","0.7239322662353516","0.7239322662353516","0.7239322662353516","0.012129664421081543","0.012129664421081543","0.012129664421081543","0.5752628445625305","0.5752628445625305","0.5752628445625305"
"10535","2.4456920623779297","2.4456920623779297","2.4456920623779297","0.7239322662353516","0.7239322662353516","0.7239322662353516","0.012129664421081543","0.012129664421081543","0.012129664421081543","","",""
"10536","2.4987752437591553","2.4987752437591553","2.4987752437591553","0.989185631275177","0.989185631275177","0.989185631275177","","","","0.4538955092430115","0.4538955092430115","0.4538955092430115"
"10537","2.4987752437591553","2.4987752437591553","2.4987752437591553","","","","0.0015756487846374512","0.0015756487846374512","0.0015756487846374512","0.4538955092430115","0.4538955092430115","0.4538955092430115"
"10538","","","","0.989185631275177","0.989185631275177","0.989185631275177","0.0015756487846374512","0.0015756487846374512","0.0015756487846374512","0.4538955092430115","0.4538955092430115","0.4538955092430115"
"10539","2.4987752437591553","2.4987752437591553","2.4987752437591553","0.989185631275177","0.989185631275177","0.989185631275177","","","","0.4538955092430115","0.4538955092430115","0.4538955092430115"
"10540","","","","0.989185631275177","0.989185631275177","0.989185631275177","","","","0.4538955092430115","0.4538955092430115","0.4538955092430115"
"10541","1.121938943862915","1.121938943862915","1.121938943862915","0.5336483716964722","0.5336483716964722","0.5336483716964722","0.0591239333152771","0.0591239333152771","0.0591239333152771","0.24666275084018707","0.24666275084018707","0.24666275084018707"
"10542","1.121938943862915","1.121938943862915","1.121938943862915","0.5336483716964722","0.5336483716964722","0.5336483716964722","0.0591239333152771","0.0591239333152771","0.0591239333152771","0.24666275084018707","0.24666275084018707","0.24666275084018707"
"10543","1.121938943862915","1.121938943862915","1.121938943862915","0.5336483716964722","0.5336483716964722","0.5336483716964722","0.0591239333152771","0.0591239333152771","0.0591239333152771","0.24666275084018707","0.24666275084018707","0.24666275084018707"
"10544","1.121938943862915","1.121938943862915","1.121938943862915","0.5336483716964722","0.5336483716964722","0.5336483716964722","0.0591239333152771","0.0591239333152771","0.0591239333152771","0.24666275084018707","0.24666275084018707","0.24666275084018707"
"10545","1.121938943862915","1.121938943862915","1.121938943862915","0.5336483716964722","0.5336483716964722","0.5336483716964722","0.0591239333152771","0.0591239333152771","0.0591239333152771","0.24666275084018707","0.24666275084018707","0.24666275084018707"
"10546","1.060296893119812","1.060296893119812","1.060296893119812","","","","-0.048856377601623535","-0.048856377601623535","-0.048856377601623535","0.2618449032306671","0.2618449032306671","0.2618449032306671"
"10547","","","","","","","-0.048856377601623535","-0.048856377601623535","-0.048856377601623535","0.2618449032306671","0.2618449032306671","0.2618449032306671"
"10548","","","","0.46594277024269104","0.46594277024269104","0.46594277024269104","-0.048856377601623535","-0.048856377601623535","-0.048856377601623535","0.2618449032306671","0.2618449032306671","0.2618449032306671"
"10549","1.060296893119812","1.060296893119812","1.060296893119812","0.46594277024269104","0.46594277024269104","0.46594277024269104","-0.048856377601623535","-0.048856377601623535","-0.048856377601623535","0.2618449032306671","0.2618449032306671","0.2618449032306671"
"10550","1.060296893119812","1.060296893119812","1.060296893119812","","","","-0.048856377601623535","-0.048856377601623535","-0.048856377601623535","0.2618449032306671","0.2618449032306671","0.2618449032306671"
"10551","","","","0.8607816100120544","0.8607816100120544","0.8607816100120544","0.046752333641052246","0.046752333641052246","0.046752333641052246","","",""
"10552","2.464482307434082","2.464482307434082","2.464482307434082","","","","","","","0.42206552624702454","0.42206552624702454","0.42206552624702454"
"10553","","","","0.8607816100120544","0.8607816100120544","0.8607816100120544","0.046752333641052246","0.046752333641052246","0.046752333641052246","","",""
"10554","2.464482307434082","2.464482307434082","2.464482307434082","0.8607816100120544","0.8607816100120544","0.8607816100120544","0.046752333641052246","0.046752333641052246","0.046752333641052246","0.42206552624702454","0.42206552624702454","0.42206552624702454"
"10555","","","","0.8607816100120544","0.8607816100120544","0.8607816100120544","0.046752333641052246","0.046752333641052246","0.046752333641052246","","",""
"10556","2.317903995513916","2.317903995513916","2.317903995513916","","","","-0.06883823871612549","-0.06883823871612549","-0.06883823871612549","","",""
"10557","2.317903995513916","2.317903995513916","2.317903995513916","1.0041415691375732","1.0041415691375732","1.0041415691375732","-0.06883823871612549","-0.06883823871612549","-0.06883823871612549","0.5698308348655701","0.5698308348655701","0.5698308348655701"
"10558","2.317903995513916","2.317903995513916","2.317903995513916","1.0041415691375732","1.0041415691375732","1.0041415691375732","","","","0.5698308348655701","0.5698308348655701","0.5698308348655701"
"10559","2.317903995513916","2.317903995513916","2.317903995513916","1.0041415691375732","1.0041415691375732","1.0041415691375732","-0.06883823871612549","-0.06883823871612549","-0.06883823871612549","0.5698308348655701","0.5698308348655701","0.5698308348655701"
"10560","2.317903995513916","2.317903995513916","2.317903995513916","","","","-0.06883823871612549","-0.06883823871612549","-0.06883823871612549","0.5698308348655701","0.5698308348655701","0.5698308348655701"
"10561","2.449084758758545","2.449084758758545","2.449084758758545","0.5615890026092529","0.5615890026092529","0.5615890026092529","-0.07360363006591797","-0.07360363006591797","-0.07360363006591797","","",""
"10562","2.449084758758545","2.449084758758545","2.449084758758545","0.5615890026092529","0.5615890026092529","0.5615890026092529","-0.07360363006591797","-0.07360363006591797","-0.07360363006591797","0.5327231287956238","0.5327231287956238","0.5327231287956238"
"10563","","","","0.5615890026092529","0.5615890026092529","0.5615890026092529","-0.07360363006591797","-0.07360363006591797","-0.07360363006591797","","",""
"10564","2.449084758758545","2.449084758758545","2.449084758758545","0.5615890026092529","0.5615890026092529","0.5615890026092529","-0.07360363006591797","-0.07360363006591797","-0.07360363006591797","0.5327231287956238","0.5327231287956238","0.5327231287956238"
"10565","","","","0.5615890026092529","0.5615890026092529","0.5615890026092529","-0.07360363006591797","-0.07360363006591797","-0.07360363006591797","0.5327231287956238","0.5327231287956238","0.5327231287956238"
"10566","2.0871033668518066","2.0871033668518066","2.0871033668518066","0.35236039757728577","0.35236039757728577","0.35236039757728577","-0.12572190165519714","-0.12572190165519714","-0.12572190165519714","","",""
"10567","2.0871033668518066","2.0871033668518066","2.0871033668518066","","","","-0.12572190165519714","-0.12572190165519714","-0.12572190165519714","0.3136063516139984","0.3136063516139984","0.3136063516139984"
"10568","2.0871033668518066","2.0871033668518066","2.0871033668518066","0.35236039757728577","0.35236039757728577","0.35236039757728577","-0.12572190165519714","-0.12572190165519714","-0.12572190165519714","","",""
"10569","2.0871033668518066","2.0871033668518066","2.0871033668518066","0.35236039757728577","0.35236039757728577","0.35236039757728577","-0.12572190165519714","-0.12572190165519714","-0.12572190165519714","0.3136063516139984","0.3136063516139984","0.3136063516139984"
"10570","","","","0.35236039757728577","0.35236039757728577","0.35236039757728577","-0.12572190165519714","-0.12572190165519714","-0.12572190165519714","","",""
"10571","2.319960594177246","2.319960594177246","2.319960594177246","0.7837986946105957","0.7837986946105957","0.7837986946105957","-0.05753195285797119","-0.05753195285797119","-0.05753195285797119","0.4700762629508972","0.4700762629508972","0.4700762629508972"
"10572","2.319960594177246","2.319960594177246","2.319960594177246","0.7837986946105957","0.7837986946105957","0.7837986946105957","-0.05753195285797119","-0.05753195285797119","-0.05753195285797119","0.4700762629508972","0.4700762629508972","0.4700762629508972"
"10573","2.319960594177246","2.319960594177246","2.319960594177246","0.7837986946105957","0.7837986946105957","0.7837986946105957","-0.05753195285797119","-0.05753195285797119","-0.05753195285797119","0.4700762629508972","0.4700762629508972","0.4700762629508972"
"10574","2.319960594177246","2.319960594177246","2.319960594177246","0.7837986946105957","0.7837986946105957","0.7837986946105957","-0.05753195285797119","-0.05753195285797119","-0.05753195285797119","0.4700762629508972","0.4700762629508972","0.4700762629508972"
"10575","2.319960594177246","2.319960594177246","2.319960594177246","0.7837986946105957","0.7837986946105957","0.7837986946105957","-0.05753195285797119","-0.05753195285797119","-0.05753195285797119","0.4700762629508972","0.4700762629508972","0.4700762629508972"
"10576","","","","","","","0.004667222499847412","0.004667222499847412","0.004667222499847412","0.37621718645095825","0.37621718645095825","0.37621718645095825"
"10577","2.3467960357666016","2.3467960357666016","2.3467960357666016","0.6370474100112915","0.6370474100112915","0.6370474100112915","0.004667222499847412","0.004667222499847412","0.004667222499847412","0.37621718645095825","0.37621718645095825","0.37621718645095825"
"10578","2.3467960357666016","2.3467960357666016","2.3467960357666016","0.6370474100112915","0.6370474100112915","0.6370474100112915","0.004667222499847412","0.004667222499847412","0.004667222499847412","0.37621718645095825","0.37621718645095825","0.37621718645095825"
"10579","","","","0.6370474100112915","0.6370474100112915","0.6370474100112915","0.004667222499847412","0.004667222499847412","0.004667222499847412","","",""
"10580","","","","0.6370474100112915","0.6370474100112915","0.6370474100112915","0.004667222499847412","0.004667222499847412","0.004667222499847412","0.37621718645095825","0.37621718645095825","0.37621718645095825"
"10581","2.359509229660034","2.359509229660034","2.359509229660034","0.7250966429710388","0.7250966429710388","0.7250966429710388","0.0009662210941314697","0.0009662210941314697","0.0009662210941314697","0.36076098680496216","0.36076098680496216","0.36076098680496216"
"10582","2.359509229660034","2.359509229660034","2.359509229660034","0.7250966429710388","0.7250966429710388","0.7250966429710388","0.0009662210941314697","0.0009662210941314697","0.0009662210941314697","","",""
"10583","2.359509229660034","2.359509229660034","2.359509229660034","0.7250966429710388","0.7250966429710388","0.7250966429710388","0.0009662210941314697","0.0009662210941314697","0.0009662210941314697","","",""
"10584","2.359509229660034","2.359509229660034","2.359509229660034","0.7250966429710388","0.7250966429710388","0.7250966429710388","0.0009662210941314697","0.0009662210941314697","0.0009662210941314697","0.36076098680496216","0.36076098680496216","0.36076098680496216"
"10585","2.359509229660034","2.359509229660034","2.359509229660034","0.7250966429710388","0.7250966429710388","0.7250966429710388","0.0009662210941314697","0.0009662210941314697","0.0009662210941314697","0.36076098680496216","0.36076098680496216","0.36076098680496216"
"10586","0.7332004308700562","0.7332004308700562","0.7332004308700562","0.46694299578666687","0.46694299578666687","0.46694299578666687","-0.04070687294006348","-0.04070687294006348","-0.04070687294006348","","",""
"10587","0.7332004308700562","0.7332004308700562","0.7332004308700562","0.46694299578666687","0.46694299578666687","0.46694299578666687","-0.04070687294006348","-0.04070687294006348","-0.04070687294006348","0.17902788519859314","0.17902788519859314","0.17902788519859314"
"10588","0.7332004308700562","0.7332004308700562","0.7332004308700562","0.46694299578666687","0.46694299578666687","0.46694299578666687","-0.04070687294006348","-0.04070687294006348","-0.04070687294006348","0.17902788519859314","0.17902788519859314","0.17902788519859314"
"10589","0.7332004308700562","0.7332004308700562","0.7332004308700562","0.46694299578666687","0.46694299578666687","0.46694299578666687","-0.04070687294006348","-0.04070687294006348","-0.04070687294006348","0.17902788519859314","0.17902788519859314","0.17902788519859314"
"10590","0.7332004308700562","0.7332004308700562","0.7332004308700562","0.46694299578666687","0.46694299578666687","0.46694299578666687","-0.04070687294006348","-0.04070687294006348","-0.04070687294006348","0.17902788519859314","0.17902788519859314","0.17902788519859314"
"10591","2.2957329750061035","2.2957329750061035","2.2957329750061035","0.4864766597747803","0.4864766597747803","0.4864766597747803","","","","0.3149038255214691","0.3149038255214691","0.3149038255214691"
"10592","2.2957329750061035","2.2957329750061035","2.2957329750061035","","","","-0.03424626588821411","-0.03424626588821411","-0.03424626588821411","0.3149038255214691","0.3149038255214691","0.3149038255214691"
"10593","","","","0.4864766597747803","0.4864766597747803","0.4864766597747803","-0.03424626588821411","-0.03424626588821411","-0.03424626588821411","0.3149038255214691","0.3149038255214691","0.3149038255214691"
"10594","2.2957329750061035","2.2957329750061035","2.2957329750061035","","","","-0.03424626588821411","-0.03424626588821411","-0.03424626588821411","0.3149038255214691","0.3149038255214691","0.3149038255214691"
"10595","","","","0.4864766597747803","0.4864766597747803","0.4864766597747803","-0.03424626588821411","-0.03424626588821411","-0.03424626588821411","0.3149038255214691","0.3149038255214691","0.3149038255214691"
"10596","2.2703499794006348","2.2703499794006348","2.2703499794006348","0.4627110958099365","0.4627110958099365","0.4627110958099365","0.0024859849363565445","0.0024859849363565445","0.0024859849363565445","0.6405436396598816","0.6405436396598816","0.6405436396598816"
"10597","2.2703499794006348","2.2703499794006348","2.2703499794006348","0.4627110958099365","0.4627110958099365","0.4627110958099365","0.0024859849363565445","0.0024859849363565445","0.0024859849363565445","0.6405436396598816","0.6405436396598816","0.6405436396598816"
"10598","2.2703499794006348","2.2703499794006348","2.2703499794006348","0.4627110958099365","0.4627110958099365","0.4627110958099365","0.0024859849363565445","0.0024859849363565445","0.0024859849363565445","0.6405436396598816","0.6405436396598816","0.6405436396598816"
"10599","2.2703499794006348","2.2703499794006348","2.2703499794006348","0.4627110958099365","0.4627110958099365","0.4627110958099365","0.0024859849363565445","0.0024859849363565445","0.0024859849363565445","0.6405436396598816","0.6405436396598816","0.6405436396598816"
"10600","2.2703499794006348","2.2703499794006348","2.2703499794006348","0.4627110958099365","0.4627110958099365","0.4627110958099365","0.0024859849363565445","0.0024859849363565445","0.0024859849363565445","0.6405436396598816","0.6405436396598816","0.6405436396598816"
"10601","1.5844932794570923","1.5844932794570923","1.5844932794570923","0.5542895197868347","0.5542895197868347","0.5542895197868347","-0.2111434042453766","-0.2111434042453766","-0.2111434042453766","","",""
