"Step","light-hill-20 - returns/mean","light-hill-20 - returns/mean__MIN","light-hill-20 - returns/mean__MAX","light-hill-20 - returns/std","light-hill-20 - returns/std__MIN","light-hill-20 - returns/std__MAX"
"481","-1.1032356023788452","-1.1032356023788452","-1.1032356023788452","0.9070656299591064","0.9070656299591064","0.9070656299591064"
"482","-1.1032356023788452","-1.1032356023788452","-1.1032356023788452","0.9070656299591064","0.9070656299591064","0.9070656299591064"
"483","-1.1032356023788452","-1.1032356023788452","-1.1032356023788452","0.9070656299591064","0.9070656299591064","0.9070656299591064"
"484","-1.1032356023788452","-1.1032356023788452","-1.1032356023788452","0.9070656299591064","0.9070656299591064","0.9070656299591064"
"485","-1.1032356023788452","-1.1032356023788452","-1.1032356023788452","0.9070656299591064","0.9070656299591064","0.9070656299591064"
"486","-1.1032356023788452","-1.1032356023788452","-1.1032356023788452","0.9070656299591064","0.9070656299591064","0.9070656299591064"
"487","-1.1032356023788452","-1.1032356023788452","-1.1032356023788452","0.9070656299591064","0.9070656299591064","0.9070656299591064"
"488","-1.1032356023788452","-1.1032356023788452","-1.1032356023788452","0.9070656299591064","0.9070656299591064","0.9070656299591064"
"489","-1.4131801128387451","-1.4131801128387451","-1.4131801128387451","0.772615373134613","0.772615373134613","0.772615373134613"
"490","-1.4131801128387451","-1.4131801128387451","-1.4131801128387451","0.772615373134613","0.772615373134613","0.772615373134613"
"491","-1.4131801128387451","-1.4131801128387451","-1.4131801128387451","0.772615373134613","0.772615373134613","0.772615373134613"
"492","-1.4131801128387451","-1.4131801128387451","-1.4131801128387451","0.772615373134613","0.772615373134613","0.772615373134613"
"493","-1.4131801128387451","-1.4131801128387451","-1.4131801128387451","0.772615373134613","0.772615373134613","0.772615373134613"
"494","-1.4131801128387451","-1.4131801128387451","-1.4131801128387451","0.772615373134613","0.772615373134613","0.772615373134613"
"495","-1.4131801128387451","-1.4131801128387451","-1.4131801128387451","0.772615373134613","0.772615373134613","0.772615373134613"
"496","-1.4131801128387451","-1.4131801128387451","-1.4131801128387451","0.772615373134613","0.772615373134613","0.772615373134613"
"497","-1.3004728555679321","-1.3004728555679321","-1.3004728555679321","1.1172137260437012","1.1172137260437012","1.1172137260437012"
"498","-1.3004728555679321","-1.3004728555679321","-1.3004728555679321","1.1172137260437012","1.1172137260437012","1.1172137260437012"
"499","-1.3004728555679321","-1.3004728555679321","-1.3004728555679321","1.1172137260437012","1.1172137260437012","1.1172137260437012"
"500","-1.3004728555679321","-1.3004728555679321","-1.3004728555679321","1.1172137260437012","1.1172137260437012","1.1172137260437012"
"501","-1.3004728555679321","-1.3004728555679321","-1.3004728555679321","1.1172137260437012","1.1172137260437012","1.1172137260437012"
"502","-1.3004728555679321","-1.3004728555679321","-1.3004728555679321","1.1172137260437012","1.1172137260437012","1.1172137260437012"
"503","-1.3004728555679321","-1.3004728555679321","-1.3004728555679321","1.1172137260437012","1.1172137260437012","1.1172137260437012"
"504","-1.3004728555679321","-1.3004728555679321","-1.3004728555679321","1.1172137260437012","1.1172137260437012","1.1172137260437012"
"505","-0.9427051544189453","-0.9427051544189453","-0.9427051544189453","0.8547592759132385","0.8547592759132385","0.8547592759132385"
"506","-0.9427051544189453","-0.9427051544189453","-0.9427051544189453","0.8547592759132385","0.8547592759132385","0.8547592759132385"
"507","-0.9427051544189453","-0.9427051544189453","-0.9427051544189453","0.8547592759132385","0.8547592759132385","0.8547592759132385"
"508","-0.9427051544189453","-0.9427051544189453","-0.9427051544189453","0.8547592759132385","0.8547592759132385","0.8547592759132385"
"509","-0.9427051544189453","-0.9427051544189453","-0.9427051544189453","0.8547592759132385","0.8547592759132385","0.8547592759132385"
"510","-0.9427051544189453","-0.9427051544189453","-0.9427051544189453","0.8547592759132385","0.8547592759132385","0.8547592759132385"
"511","-0.9427051544189453","-0.9427051544189453","-0.9427051544189453","0.8547592759132385","0.8547592759132385","0.8547592759132385"
"512","-0.9427051544189453","-0.9427051544189453","-0.9427051544189453","0.8547592759132385","0.8547592759132385","0.8547592759132385"
"513","-1.0629901885986328","-1.0629901885986328","-1.0629901885986328","1.0768440961837769","1.0768440961837769","1.0768440961837769"
"514","-1.0629901885986328","-1.0629901885986328","-1.0629901885986328","1.0768440961837769","1.0768440961837769","1.0768440961837769"
"515","-1.0629901885986328","-1.0629901885986328","-1.0629901885986328","1.0768440961837769","1.0768440961837769","1.0768440961837769"
"516","-1.0629901885986328","-1.0629901885986328","-1.0629901885986328","1.0768440961837769","1.0768440961837769","1.0768440961837769"
"517","-1.0629901885986328","-1.0629901885986328","-1.0629901885986328","1.0768440961837769","1.0768440961837769","1.0768440961837769"
"518","-1.0629901885986328","-1.0629901885986328","-1.0629901885986328","1.0768440961837769","1.0768440961837769","1.0768440961837769"
"519","-1.0629901885986328","-1.0629901885986328","-1.0629901885986328","1.0768440961837769","1.0768440961837769","1.0768440961837769"
"520","-1.0629901885986328","-1.0629901885986328","-1.0629901885986328","1.0768440961837769","1.0768440961837769","1.0768440961837769"
"521","-0.9390100240707397","-0.9390100240707397","-0.9390100240707397","1.158760905265808","1.158760905265808","1.158760905265808"
"522","-0.9390100240707397","-0.9390100240707397","-0.9390100240707397","1.158760905265808","1.158760905265808","1.158760905265808"
"523","-0.9390100240707397","-0.9390100240707397","-0.9390100240707397","1.158760905265808","1.158760905265808","1.158760905265808"
"524","-0.9390100240707397","-0.9390100240707397","-0.9390100240707397","1.158760905265808","1.158760905265808","1.158760905265808"
"525","-0.9390100240707397","-0.9390100240707397","-0.9390100240707397","1.158760905265808","1.158760905265808","1.158760905265808"
"526","-0.9390100240707397","-0.9390100240707397","-0.9390100240707397","1.158760905265808","1.158760905265808","1.158760905265808"
"527","-0.9390100240707397","-0.9390100240707397","-0.9390100240707397","1.158760905265808","1.158760905265808","1.158760905265808"
"528","-0.9390100240707397","-0.9390100240707397","-0.9390100240707397","1.158760905265808","1.158760905265808","1.158760905265808"
"529","-1.1903815269470215","-1.1903815269470215","-1.1903815269470215","0.9691454172134399","0.9691454172134399","0.9691454172134399"
"530","-1.1903815269470215","-1.1903815269470215","-1.1903815269470215","0.9691454172134399","0.9691454172134399","0.9691454172134399"
"531","-1.1903815269470215","-1.1903815269470215","-1.1903815269470215","0.9691454172134399","0.9691454172134399","0.9691454172134399"
"532","-1.1903815269470215","-1.1903815269470215","-1.1903815269470215","0.9691454172134399","0.9691454172134399","0.9691454172134399"
"533","-1.1903815269470215","-1.1903815269470215","-1.1903815269470215","0.9691454172134399","0.9691454172134399","0.9691454172134399"
"534","-1.1903815269470215","-1.1903815269470215","-1.1903815269470215","0.9691454172134399","0.9691454172134399","0.9691454172134399"
"535","-1.1903815269470215","-1.1903815269470215","-1.1903815269470215","0.9691454172134399","0.9691454172134399","0.9691454172134399"
"536","-1.1903815269470215","-1.1903815269470215","-1.1903815269470215","0.9691454172134399","0.9691454172134399","0.9691454172134399"
"537","-0.760573148727417","-0.760573148727417","-0.760573148727417","0.8253735303878784","0.8253735303878784","0.8253735303878784"
"538","-0.760573148727417","-0.760573148727417","-0.760573148727417","0.8253735303878784","0.8253735303878784","0.8253735303878784"
"539","-0.760573148727417","-0.760573148727417","-0.760573148727417","0.8253735303878784","0.8253735303878784","0.8253735303878784"
"540","-0.760573148727417","-0.760573148727417","-0.760573148727417","0.8253735303878784","0.8253735303878784","0.8253735303878784"
"541","-0.760573148727417","-0.760573148727417","-0.760573148727417","0.8253735303878784","0.8253735303878784","0.8253735303878784"
"542","-0.760573148727417","-0.760573148727417","-0.760573148727417","0.8253735303878784","0.8253735303878784","0.8253735303878784"
"543","-0.760573148727417","-0.760573148727417","-0.760573148727417","0.8253735303878784","0.8253735303878784","0.8253735303878784"
"544","-0.760573148727417","-0.760573148727417","-0.760573148727417","0.8253735303878784","0.8253735303878784","0.8253735303878784"
"545","-0.3700414299964905","-0.3700414299964905","-0.3700414299964905","0.9342185258865356","0.9342185258865356","0.9342185258865356"
"546","-0.3700414299964905","-0.3700414299964905","-0.3700414299964905","0.9342185258865356","0.9342185258865356","0.9342185258865356"
"547","-0.3700414299964905","-0.3700414299964905","-0.3700414299964905","0.9342185258865356","0.9342185258865356","0.9342185258865356"
"548","-0.3700414299964905","-0.3700414299964905","-0.3700414299964905","0.9342185258865356","0.9342185258865356","0.9342185258865356"
"549","-0.3700414299964905","-0.3700414299964905","-0.3700414299964905","0.9342185258865356","0.9342185258865356","0.9342185258865356"
"550","-0.3700414299964905","-0.3700414299964905","-0.3700414299964905","0.9342185258865356","0.9342185258865356","0.9342185258865356"
"551","-0.3700414299964905","-0.3700414299964905","-0.3700414299964905","0.9342185258865356","0.9342185258865356","0.9342185258865356"
"552","-0.3700414299964905","-0.3700414299964905","-0.3700414299964905","0.9342185258865356","0.9342185258865356","0.9342185258865356"
"553","-1.193278431892395","-1.193278431892395","-1.193278431892395","0.8210096955299377","0.8210096955299377","0.8210096955299377"
"554","-1.193278431892395","-1.193278431892395","-1.193278431892395","0.8210096955299377","0.8210096955299377","0.8210096955299377"
"555","-1.193278431892395","-1.193278431892395","-1.193278431892395","0.8210096955299377","0.8210096955299377","0.8210096955299377"
"556","-1.193278431892395","-1.193278431892395","-1.193278431892395","0.8210096955299377","0.8210096955299377","0.8210096955299377"
"557","-1.193278431892395","-1.193278431892395","-1.193278431892395","0.8210096955299377","0.8210096955299377","0.8210096955299377"
"558","-1.193278431892395","-1.193278431892395","-1.193278431892395","0.8210096955299377","0.8210096955299377","0.8210096955299377"
"559","-1.193278431892395","-1.193278431892395","-1.193278431892395","0.8210096955299377","0.8210096955299377","0.8210096955299377"
"560","-1.193278431892395","-1.193278431892395","-1.193278431892395","0.8210096955299377","0.8210096955299377","0.8210096955299377"
"561","-0.9442301392555237","-0.9442301392555237","-0.9442301392555237","0.9325533509254456","0.9325533509254456","0.9325533509254456"
"562","-0.9442301392555237","-0.9442301392555237","-0.9442301392555237","0.9325533509254456","0.9325533509254456","0.9325533509254456"
"563","-0.9442301392555237","-0.9442301392555237","-0.9442301392555237","0.9325533509254456","0.9325533509254456","0.9325533509254456"
"564","-0.9442301392555237","-0.9442301392555237","-0.9442301392555237","0.9325533509254456","0.9325533509254456","0.9325533509254456"
"565","-0.9442301392555237","-0.9442301392555237","-0.9442301392555237","0.9325533509254456","0.9325533509254456","0.9325533509254456"
"566","-0.9442301392555237","-0.9442301392555237","-0.9442301392555237","0.9325533509254456","0.9325533509254456","0.9325533509254456"
"567","-0.9442301392555237","-0.9442301392555237","-0.9442301392555237","0.9325533509254456","0.9325533509254456","0.9325533509254456"
"568","-0.9442301392555237","-0.9442301392555237","-0.9442301392555237","0.9325533509254456","0.9325533509254456","0.9325533509254456"
"569","-0.6129425168037415","-0.6129425168037415","-0.6129425168037415","0.8586956858634949","0.8586956858634949","0.8586956858634949"
"570","-0.6129425168037415","-0.6129425168037415","-0.6129425168037415","0.8586956858634949","0.8586956858634949","0.8586956858634949"
"571","-0.6129425168037415","-0.6129425168037415","-0.6129425168037415","0.8586956858634949","0.8586956858634949","0.8586956858634949"
"572","-0.6129425168037415","-0.6129425168037415","-0.6129425168037415","0.8586956858634949","0.8586956858634949","0.8586956858634949"
"573","-0.6129425168037415","-0.6129425168037415","-0.6129425168037415","0.8586956858634949","0.8586956858634949","0.8586956858634949"
"574","-0.6129425168037415","-0.6129425168037415","-0.6129425168037415","0.8586956858634949","0.8586956858634949","0.8586956858634949"
"575","-0.6129425168037415","-0.6129425168037415","-0.6129425168037415","0.8586956858634949","0.8586956858634949","0.8586956858634949"
"576","-0.6129425168037415","-0.6129425168037415","-0.6129425168037415","0.8586956858634949","0.8586956858634949","0.8586956858634949"
"577","-0.5884952545166016","-0.5884952545166016","-0.5884952545166016","0.9438088536262512","0.9438088536262512","0.9438088536262512"
"578","-0.5884952545166016","-0.5884952545166016","-0.5884952545166016","0.9438088536262512","0.9438088536262512","0.9438088536262512"
"579","-0.5884952545166016","-0.5884952545166016","-0.5884952545166016","0.9438088536262512","0.9438088536262512","0.9438088536262512"
"580","-0.5884952545166016","-0.5884952545166016","-0.5884952545166016","0.9438088536262512","0.9438088536262512","0.9438088536262512"
"581","-0.5884952545166016","-0.5884952545166016","-0.5884952545166016","0.9438088536262512","0.9438088536262512","0.9438088536262512"
"582","-0.5884952545166016","-0.5884952545166016","-0.5884952545166016","0.9438088536262512","0.9438088536262512","0.9438088536262512"
"583","-0.5884952545166016","-0.5884952545166016","-0.5884952545166016","0.9438088536262512","0.9438088536262512","0.9438088536262512"
"584","-0.5884952545166016","-0.5884952545166016","-0.5884952545166016","0.9438088536262512","0.9438088536262512","0.9438088536262512"
"585","-0.43396973609924316","-0.43396973609924316","-0.43396973609924316","0.5682423114776611","0.5682423114776611","0.5682423114776611"
"586","-0.43396973609924316","-0.43396973609924316","-0.43396973609924316","0.5682423114776611","0.5682423114776611","0.5682423114776611"
"587","-0.43396973609924316","-0.43396973609924316","-0.43396973609924316","0.5682423114776611","0.5682423114776611","0.5682423114776611"
"588","-0.43396973609924316","-0.43396973609924316","-0.43396973609924316","0.5682423114776611","0.5682423114776611","0.5682423114776611"
"589","-0.43396973609924316","-0.43396973609924316","-0.43396973609924316","0.5682423114776611","0.5682423114776611","0.5682423114776611"
"590","-0.43396973609924316","-0.43396973609924316","-0.43396973609924316","0.5682423114776611","0.5682423114776611","0.5682423114776611"
"591","-0.43396973609924316","-0.43396973609924316","-0.43396973609924316","0.5682423114776611","0.5682423114776611","0.5682423114776611"
"592","-0.43396973609924316","-0.43396973609924316","-0.43396973609924316","0.5682423114776611","0.5682423114776611","0.5682423114776611"
"593","-0.5295971632003784","-0.5295971632003784","-0.5295971632003784","0.8717029690742493","0.8717029690742493","0.8717029690742493"
"594","-0.5295971632003784","-0.5295971632003784","-0.5295971632003784","0.8717029690742493","0.8717029690742493","0.8717029690742493"
"595","-0.5295971632003784","-0.5295971632003784","-0.5295971632003784","0.8717029690742493","0.8717029690742493","0.8717029690742493"
"596","-0.5295971632003784","-0.5295971632003784","-0.5295971632003784","0.8717029690742493","0.8717029690742493","0.8717029690742493"
"597","-0.5295971632003784","-0.5295971632003784","-0.5295971632003784","0.8717029690742493","0.8717029690742493","0.8717029690742493"
"598","-0.5295971632003784","-0.5295971632003784","-0.5295971632003784","0.8717029690742493","0.8717029690742493","0.8717029690742493"
"599","-0.5295971632003784","-0.5295971632003784","-0.5295971632003784","0.8717029690742493","0.8717029690742493","0.8717029690742493"
"600","-0.5295971632003784","-0.5295971632003784","-0.5295971632003784","0.8717029690742493","0.8717029690742493","0.8717029690742493"
